order_id,gateway,gross,processing_fee,platform_fee,net_payout,payout_date
ORD002369,Walmart Marketplace,140.12,0,16.81,123.31,2025-09-14
ORD002370,Shopify Payments,224.56,6.81,0,217.75,2026-03-01
ORD002372,TikTok Payments,218.2,4.36,13.09,200.75,2025-12-30
ORD002373,Shopify Payments,144.03,4.48,0,139.55,2025-11-16
ORD002374,TikTok Payments,41.79,0.84,2.51,38.44,2025-11-06
ORD002376,Amazon Marketplace,140.21,0,21.03,119.18,2026-07-06
ORD002377,Amazon Marketplace,209.51,0,31.43,178.08,2026-04-19
ORD002378,TikTok Payments,137.06,2.74,8.22,126.1,2026-07-18
ORD002379,TikTok Payments,90.33,1.81,5.42,83.1,2026-03-25
ORD002380,Shopify Payments,27.39,1.09,0,26.3,2026-07-01
ORD002381,TikTok Payments,52.98,1.06,3.18,48.74,2025-09-28
ORD002382,TikTok Payments,60.38,1.21,3.62,55.55,2025-12-09
ORD002384,TikTok Payments,402.05,8.04,24.12,369.89,2026-03-16
ORD002385,Amazon Marketplace,194.81,0,29.22,165.59,2026-04-24
ORD002386,Shopify Payments,46.26,1.64,0,44.62,2025-09-19
ORD002387,Amazon Marketplace,148.59,0,22.29,126.3,2026-07-30
ORD002388,Walmart Marketplace,35.32,0,4.24,31.08,2025-12-23
ORD002390,Shopify Payments,118.07,3.72,0,114.35,2026-04-09
ORD002391,Shopify Payments,22.39,0.95,0,21.44,2026-04-24
ORD002393,Shopify Payments,82.17,2.68,0,79.49,2025-12-26
ORD002394,TikTok Payments,323.82,6.48,19.43,297.91,2025-09-21
ORD002395,TikTok Payments,212.04,4.24,12.72,195.08,2026-03-22
ORD002396,Walmart Marketplace,141.96,0,17.04,124.92,2026-05-11
ORD002397,Shopify Payments,201.14,6.13,0,195.01,2026-07-28
ORD002398,Shopify Payments,37.98,1.4,0,36.58,2025-08-30
ORD002399,Amazon Marketplace,24.58,0,3.69,20.89,2025-12-08
ORD002400,Walmart Marketplace,82.56,0,9.91,72.65,2026-03-15
ORD002401,TikTok Payments,167.13,3.34,10.03,153.76,2025-12-27
ORD002402,Shopify Payments,132.14,4.13,0,128.01,2026-04-02
ORD002403,Walmart Marketplace,213.75,0,25.65,188.1,2026-06-12
ORD002404,Walmart Marketplace,117.96,0,14.16,103.8,2025-12-15
ORD002406,TikTok Payments,181.42,3.63,10.89,166.9,2025-09-19
ORD002407,Walmart Marketplace,185.04,0,22.2,162.84,2026-04-27
ORD002408,TikTok Payments,475.55,9.51,28.53,437.51,2026-04-30
ORD002409,TikTok Payments,241.55,4.83,14.49,222.23,2026-06-19
ORD002410,Shopify Payments,182.44,5.59,0,176.85,2026-05-11
ORD002411,TikTok Payments,177,3.54,10.62,162.84,2026-04-25
ORD002412,Walmart Marketplace,30.19,0,3.62,26.57,2026-07-29
ORD002413,Shopify Payments,75.92,2.5,0,73.42,2026-02-16
ORD002414,Shopify Payments,285.97,8.59,0,277.38,2025-09-03
ORD002415,Amazon Marketplace,47.7,0,7.16,40.54,2026-04-17
ORD002416,TikTok Payments,175.99,3.52,10.56,161.91,2026-04-18
ORD002417,Amazon Marketplace,153.44,0,23.02,130.42,2026-01-21
ORD002418,Amazon Marketplace,231.63,0,34.74,196.89,2026-02-21
ORD002419,Walmart Marketplace,68.43,0,8.21,60.22,2025-12-27
ORD002421,Shopify Payments,170.63,5.25,0,165.38,2025-12-16
ORD002422,Shopify Payments,212.24,6.45,0,205.79,2025-11-25
ORD002423,Amazon Marketplace,263,0,39.45,223.55,2025-10-19
ORD002424,Shopify Payments,142.78,4.44,0,138.34,2025-10-18
ORD002426,Amazon Marketplace,67.17,0,10.08,57.09,2026-06-03
ORD002427,Amazon Marketplace,308.37,0,46.26,262.11,2026-02-14
ORD002428,TikTok Payments,114.44,2.29,6.87,105.28,2025-10-16
ORD002430,Shopify Payments,51.78,1.8,0,49.98,2025-09-19
ORD002431,TikTok Payments,84.96,1.7,5.1,78.16,2025-09-30
ORD002433,TikTok Payments,337.12,6.74,20.23,310.15,2025-11-24
ORD002434,Amazon Marketplace,131.49,0,19.72,111.77,2026-07-01
ORD002435,Amazon Marketplace,39.16,0,5.87,33.29,2026-06-11
ORD002436,Walmart Marketplace,297.13,0,35.66,261.47,2025-09-16
ORD002437,Walmart Marketplace,449.1,0,53.89,395.21,2026-02-21
ORD002438,TikTok Payments,103.94,2.08,6.24,95.62,2026-05-29
ORD002439,Walmart Marketplace,219.78,0,26.37,193.41,2026-03-07
ORD002440,Shopify Payments,44.19,1.58,0,42.61,2026-06-17
ORD002444,TikTok Payments,279.74,5.59,16.78,257.37,2025-08-17
ORD002445,Shopify Payments,180.54,5.54,0,175,2026-04-12
ORD002446,Amazon Marketplace,224.56,0,33.68,190.88,2025-12-16
ORD002447,Amazon Marketplace,183.84,0,27.58,156.26,2026-07-14
ORD002448,TikTok Payments,31.32,0.63,1.88,28.81,2026-05-25
ORD002449,Amazon Marketplace,55.2,0,8.28,46.92,2026-04-06
ORD002451,Amazon Marketplace,129.53,0,19.43,110.1,2026-03-28
ORD002452,TikTok Payments,165.9,3.32,9.95,152.63,2025-12-27
ORD002454,Shopify Payments,145.43,4.52,0,140.91,2025-09-30
ORD002455,Walmart Marketplace,251.65,0,30.2,221.45,2025-10-17
ORD002456,Amazon Marketplace,126.21,0,18.93,107.28,2026-06-27
ORD002457,TikTok Payments,136.95,2.74,8.22,125.99,2026-04-28
ORD002458,Walmart Marketplace,231.32,0,27.76,203.56,2026-06-04
ORD002459,TikTok Payments,239.47,4.79,14.37,220.31,2026-04-01
ORD002460,Amazon Marketplace,357.08,0,53.56,303.52,2026-06-20
ORD002461,Walmart Marketplace,201.9,0,24.23,177.67,2026-07-26
ORD002462,Shopify Payments,65.75,2.21,0,63.54,2025-09-30
ORD002463,Amazon Marketplace,76.24,0,11.44,64.8,2026-05-17
ORD002464,TikTok Payments,342.54,6.85,20.55,315.14,2026-01-17
ORD002465,Walmart Marketplace,232.03,0,27.84,204.19,2025-08-25
ORD002466,Shopify Payments,198.4,6.05,0,192.35,2026-01-03
ORD002467,Shopify Payments,44.78,1.6,0,43.18,2025-12-16
ORD002468,TikTok Payments,55.82,1.12,3.35,51.35,2026-04-20
ORD002469,Amazon Marketplace,126.21,0,18.93,107.28,2026-05-16
ORD002470,Walmart Marketplace,192.11,0,23.05,169.06,2025-11-08
ORD002471,Walmart Marketplace,220.45,0,26.45,194,2026-01-27
ORD002472,Amazon Marketplace,193.38,0,29.01,164.37,2026-04-04
ORD002473,TikTok Payments,132.67,2.65,7.96,122.06,2025-11-19
ORD002475,TikTok Payments,115.91,2.32,6.95,106.64,2026-05-19
ORD002476,Shopify Payments,216.45,6.58,0,209.87,2026-05-29
ORD002477,Amazon Marketplace,257.93,0,38.69,219.24,2026-01-31
ORD002479,Shopify Payments,167.16,5.15,0,162.01,2026-02-20
ORD002480,TikTok Payments,22.39,0.45,1.34,20.6,2025-11-03
ORD002481,Amazon Marketplace,376.96,0,56.54,320.42,2025-12-08
ORD002483,Amazon Marketplace,120.09,0,18.01,102.08,2026-06-08
ORD002485,TikTok Payments,192.36,3.85,11.54,176.97,2026-07-19
ORD002487,Amazon Marketplace,196.58,0,29.49,167.09,2025-10-24
ORD002488,Shopify Payments,121.85,3.83,0,118.02,2025-12-16
ORD002491,Walmart Marketplace,68.74,0,8.25,60.49,2026-01-28
ORD002492,TikTok Payments,322.27,6.45,19.34,296.48,2026-01-27
ORD002493,Amazon Marketplace,193.92,0,29.09,164.83,2026-06-04
ORD002494,Walmart Marketplace,159.51,0,19.14,140.37,2025-11-26
ORD002495,Amazon Marketplace,54.78,0,8.22,46.56,2026-06-07
ORD002496,TikTok Payments,102.19,2.04,6.13,94.02,2025-12-27
ORD002497,Shopify Payments,55.2,1.9,0,53.3,2026-02-07
ORD002498,Amazon Marketplace,52.98,0,7.95,45.03,2026-03-01
ORD002499,TikTok Payments,119.98,2.4,7.2,110.38,2026-01-11
ORD002500,Walmart Marketplace,209.98,0,25.2,184.78,2025-10-11
ORD002504,Shopify Payments,167.84,5.17,0,162.67,2026-03-19
ORD002505,Amazon Marketplace,161.64,0,24.25,137.39,2025-10-02
ORD002506,Amazon Marketplace,151.84,0,22.78,129.06,2026-07-14
ORD002508,Shopify Payments,245.42,7.42,0,238,2025-08-16
ORD002509,Shopify Payments,205.43,6.26,0,199.17,2026-04-04
ORD002510,Shopify Payments,95.4,3.07,0,92.33,2026-01-30
ORD002511,TikTok Payments,37.22,0.74,2.23,34.25,2026-07-06
ORD002513,Walmart Marketplace,84.96,0,10.2,74.76,2026-03-13
ORD002514,Shopify Payments,210.12,6.39,0,203.73,2026-07-24
ORD002516,Shopify Payments,227.73,6.9,0,220.83,2026-04-29
ORD002521,TikTok Payments,288.29,5.77,17.3,265.22,2025-11-20
ORD002522,Amazon Marketplace,99.06,0,14.86,84.2,2025-09-10
ORD002523,Amazon Marketplace,323.11,0,48.47,274.64,2026-06-01
ORD002524,Amazon Marketplace,89.64,0,13.45,76.19,2025-10-10
ORD002525,Shopify Payments,29.49,1.16,0,28.33,2025-11-11
ORD002526,Walmart Marketplace,168.42,0,20.21,148.21,2026-01-29
ORD002527,Amazon Marketplace,176.51,0,26.48,150.03,2026-07-26
ORD002528,Shopify Payments,185.04,5.67,0,179.37,2026-02-13
ORD002529,Walmart Marketplace,55.34,0,6.64,48.7,2025-10-05
ORD002530,TikTok Payments,193.92,3.88,11.64,178.4,2026-06-19
ORD002531,Walmart Marketplace,94.71,0,11.37,83.34,2026-01-25
ORD002532,Walmart Marketplace,171.06,0,20.53,150.53,2025-09-14
ORD002533,Walmart Marketplace,89.17,0,10.7,78.47,2026-07-27
ORD002534,TikTok Payments,121.33,2.43,7.28,111.62,2025-10-27
ORD002535,Shopify Payments,175.31,5.38,0,169.93,2026-06-11
ORD002536,TikTok Payments,154.52,3.09,9.27,142.16,2026-01-23
ORD002537,Amazon Marketplace,244.47,0,36.67,207.8,2026-07-17
ORD002538,Amazon Marketplace,42.07,0,6.31,35.76,2025-12-22
ORD002539,Shopify Payments,105.09,3.35,0,101.74,2026-07-24
ORD002540,Shopify Payments,174.64,5.36,0,169.28,2025-08-06
ORD002541,Shopify Payments,104.1,3.32,0,100.78,2026-01-06
ORD002544,TikTok Payments,84.96,1.7,5.1,78.16,2026-02-12
ORD002545,TikTok Payments,138.37,2.77,8.3,127.3,2025-12-25
ORD002546,Walmart Marketplace,47.7,0,5.72,41.98,2025-11-07
ORD002547,Amazon Marketplace,327.82,0,49.17,278.65,2026-01-05
ORD002548,TikTok Payments,223.17,4.46,13.39,205.32,2025-09-01
ORD002549,Shopify Payments,88.38,2.86,0,85.52,2025-12-20
ORD002550,Amazon Marketplace,132.57,0,19.89,112.68,2025-11-03
ORD002551,Walmart Marketplace,266.72,0,32.01,234.71,2025-08-19
ORD002553,Walmart Marketplace,29.66,0,3.56,26.1,2026-08-04
ORD002554,Amazon Marketplace,84.14,0,12.62,71.52,2025-09-16
ORD002555,Amazon Marketplace,149.82,0,22.47,127.35,2026-06-30
ORD002556,TikTok Payments,44.49,0.89,2.67,40.93,2026-05-06
ORD002557,Amazon Marketplace,173.5,0,26.02,147.48,2026-04-19
ORD002558,Amazon Marketplace,218.48,0,32.77,185.71,2025-12-16
ORD002559,Walmart Marketplace,362.08,0,43.45,318.63,2026-06-11
ORD002561,TikTok Payments,410.54,8.21,24.63,377.7,2025-09-23
ORD002562,Shopify Payments,295.87,8.88,0,286.99,2025-08-11
ORD002564,Shopify Payments,279.38,8.4,0,270.98,2026-07-18
ORD002565,Amazon Marketplace,98.21,0,14.73,83.48,2026-06-28
ORD002566,Walmart Marketplace,485.46,0,58.26,427.2,2026-02-07
ORD002569,Amazon Marketplace,110.68,0,16.6,94.08,2025-09-30
ORD002570,Walmart Marketplace,74.41,0,8.93,65.48,2026-05-30
ORD002572,Walmart Marketplace,125.37,0,15.04,110.33,2026-02-06
ORD002575,TikTok Payments,17.66,0.35,1.06,16.25,2025-08-04
ORD002576,TikTok Payments,276.4,5.53,16.58,254.29,2026-07-19
ORD002580,Walmart Marketplace,195.66,0,23.48,172.18,2025-10-30
ORD002581,TikTok Payments,77.67,1.55,4.66,71.46,2026-06-23
ORD002583,Shopify Payments,82.17,2.68,0,79.49,2026-02-27
ORD002585,Walmart Marketplace,82.8,0,9.94,72.86,2026-05-17
ORD002586,Walmart Marketplace,118.42,0,14.21,104.21,2026-04-02
ORD002587,Shopify Payments,146.25,4.54,0,141.71,2026-02-18
ORD002588,Walmart Marketplace,50.22,0,6.03,44.19,2026-01-20
ORD002589,Shopify Payments,120.28,3.79,0,116.49,2025-09-10
ORD002590,Walmart Marketplace,261.28,0,31.35,229.93,2026-06-07
ORD002592,Shopify Payments,301.58,9.05,0,292.53,2025-10-29
ORD002594,Walmart Marketplace,216.75,0,26.01,190.74,2025-09-24
ORD002595,Walmart Marketplace,354.48,0,42.54,311.94,2025-08-28
ORD002596,TikTok Payments,278.94,5.58,16.74,256.62,2025-11-02
ORD002597,Amazon Marketplace,64.8,0,9.72,55.08,2026-01-20
ORD002598,Amazon Marketplace,147.86,0,22.18,125.68,2026-04-14
ORD002599,Amazon Marketplace,82.56,0,12.38,70.18,2026-06-14
ORD002600,TikTok Payments,93.96,1.88,5.64,86.44,2026-03-30
ORD002601,TikTok Payments,54.78,1.1,3.29,50.39,2026-01-27
ORD002602,Walmart Marketplace,219.41,0,26.33,193.08,2025-09-02
ORD002603,Walmart Marketplace,96.96,0,11.64,85.32,2025-09-21
ORD002604,Walmart Marketplace,234.86,0,28.18,206.68,2026-06-28
ORD002605,TikTok Payments,117.47,2.35,7.05,108.07,2026-07-18
ORD002606,Shopify Payments,83.58,2.72,0,80.86,2026-02-08
ORD002607,Amazon Marketplace,70.46,0,10.57,59.89,2026-03-28
ORD002608,Amazon Marketplace,171.13,0,25.67,145.46,2026-03-05
ORD002609,Walmart Marketplace,214.9,0,25.79,189.11,2025-08-16
ORD002610,TikTok Payments,110.67,2.21,6.64,101.82,2026-04-05
ORD002611,Shopify Payments,138.24,4.31,0,133.93,2026-02-12
ORD002613,TikTok Payments,382.66,7.65,22.96,352.05,2025-11-02
ORD002614,Amazon Marketplace,42.48,0,6.37,36.11,2026-05-15
ORD002615,Walmart Marketplace,56.84,0,6.82,50.02,2025-10-02
ORD002616,Shopify Payments,166.54,5.13,0,161.41,2025-11-18
ORD002617,Shopify Payments,283.5,8.52,0,274.98,2026-01-10
ORD002618,TikTok Payments,30.24,0.6,1.81,27.83,2025-08-02
ORD002620,TikTok Payments,373.24,7.46,22.39,343.39,2025-12-18
ORD002621,Amazon Marketplace,258.05,0,38.71,219.34,2025-11-10
ORD002622,Shopify Payments,163.65,5.05,0,158.6,2026-03-06
ORD002623,Shopify Payments,308.06,9.23,0,298.83,2026-01-04
ORD002624,Walmart Marketplace,88.47,0,10.62,77.85,2025-10-21
ORD002625,Shopify Payments,145.52,4.52,0,141,2026-04-11
ORD002627,TikTok Payments,270.33,5.41,16.22,248.7,2025-09-03
ORD002629,Shopify Payments,232.14,7.03,0,225.11,2025-12-15
ORD002630,TikTok Payments,42.07,0.84,2.52,38.71,2025-08-28
ORD002632,Shopify Payments,124.05,3.9,0,120.15,2026-02-25
ORD002635,Amazon Marketplace,91.37,0,13.71,77.66,2026-02-21
ORD002636,Amazon Marketplace,14.83,0,2.22,12.61,2026-03-12
ORD002637,Shopify Payments,20.92,0.91,0,20.01,2025-08-03
ORD002638,Amazon Marketplace,86.33,0,12.95,73.38,2026-01-07
ORD002640,Walmart Marketplace,47.7,0,5.72,41.98,2026-02-07
ORD002641,Amazon Marketplace,234.93,0,35.24,199.69,2025-08-26
ORD002642,Shopify Payments,259.2,7.82,0,251.38,2026-03-31
ORD002643,TikTok Payments,175.29,3.51,10.52,161.26,2025-12-31
ORD002644,Shopify Payments,31.61,1.22,0,30.39,2025-12-18
ORD002645,TikTok Payments,132.52,2.65,7.95,121.92,2025-11-07
ORD002646,Shopify Payments,232.43,7.04,0,225.39,2026-05-13
ORD002647,TikTok Payments,195.28,3.91,11.72,179.65,2025-08-08
ORD002648,Shopify Payments,216.5,6.58,0,209.92,2025-12-12
ORD002649,Amazon Marketplace,219.45,0,32.92,186.53,2026-06-10
ORD002651,TikTok Payments,229.01,4.58,13.74,210.69,2025-12-14
ORD002652,Amazon Marketplace,304.51,0,45.68,258.83,2025-11-11
ORD002653,Shopify Payments,222,6.74,0,215.26,2026-05-09
ORD002654,Walmart Marketplace,125.37,0,15.04,110.33,2026-04-22
ORD002656,Shopify Payments,13.72,0.7,0,13.02,2025-09-05
ORD002657,Amazon Marketplace,415.28,0,62.29,352.99,2026-06-03
ORD002658,TikTok Payments,210.45,4.21,12.63,193.61,2026-03-16
ORD002659,Walmart Marketplace,70.64,0,8.48,62.16,2026-05-22
ORD002660,Amazon Marketplace,145,0,21.75,123.25,2026-05-30
ORD002661,Amazon Marketplace,27.52,0,4.13,23.39,2025-12-16
ORD002662,Amazon Marketplace,44.78,0,6.72,38.06,2025-09-29
ORD002663,Amazon Marketplace,162.71,0,24.41,138.3,2025-08-25
ORD002664,Walmart Marketplace,44.19,0,5.3,38.89,2025-12-24
ORD002666,Amazon Marketplace,239.03,0,35.85,203.18,2025-12-19
ORD002667,Walmart Marketplace,13.72,0,1.65,12.07,2026-06-21
ORD002668,Walmart Marketplace,116.61,0,13.99,102.62,2026-04-14
ORD002670,Amazon Marketplace,66.96,0,10.04,56.92,2026-06-26
ORD002671,Shopify Payments,401.85,11.95,0,389.9,2026-05-27
ORD002672,Walmart Marketplace,27.52,0,3.3,24.22,2026-04-30
ORD002673,TikTok Payments,213.2,4.26,12.79,196.15,2026-01-30
ORD002674,Walmart Marketplace,129.06,0,15.49,113.57,2026-05-06
ORD002676,TikTok Payments,95.28,1.91,5.72,87.65,2026-04-03
ORD002678,Walmart Marketplace,96.3,0,11.56,84.74,2026-06-20
ORD002680,TikTok Payments,124.1,2.48,7.45,114.17,2025-08-25
ORD002682,Shopify Payments,237.73,7.19,0,230.54,2026-05-25
ORD002683,Amazon Marketplace,105.06,0,15.76,89.3,2026-02-03
ORD002684,TikTok Payments,176.03,3.52,10.56,161.95,2025-08-15
ORD002685,Shopify Payments,200.49,6.11,0,194.38,2025-11-18
ORD002687,Amazon Marketplace,168.64,0,25.3,143.34,2025-08-25
ORD002688,Walmart Marketplace,110.84,0,13.3,97.54,2026-06-13
ORD002689,Shopify Payments,103.01,3.29,0,99.72,2025-10-14
ORD002691,Amazon Marketplace,252.13,0,37.82,214.31,2025-08-24
ORD002692,TikTok Payments,270.92,5.42,16.26,249.24,2025-12-02
ORD002694,TikTok Payments,89.56,1.79,5.37,82.4,2025-12-01
ORD002695,TikTok Payments,219.79,4.4,13.19,202.2,2026-02-19
ORD002696,TikTok Payments,86.04,1.72,5.16,79.16,2026-01-03
ORD002698,Walmart Marketplace,254.06,0,30.49,223.57,2026-03-07
ORD002699,Shopify Payments,254.64,7.68,0,246.96,2026-01-28
ORD002700,Walmart Marketplace,288.5,0,34.62,253.88,2025-11-15
ORD002701,TikTok Payments,402.47,8.05,24.15,370.27,2025-08-17
ORD002704,Amazon Marketplace,127.3,0,19.1,108.2,2025-10-22
ORD002705,Walmart Marketplace,146.55,0,17.59,128.96,2025-11-27
ORD002706,Amazon Marketplace,29.25,0,4.39,24.86,2025-12-24
ORD002708,TikTok Payments,144.52,2.89,8.67,132.96,2026-05-31
ORD002709,Walmart Marketplace,148.16,0,17.78,130.38,2025-08-26
ORD002712,Shopify Payments,153.46,4.75,0,148.71,2025-12-03
ORD002713,Amazon Marketplace,198.12,0,29.72,168.4,2025-11-24
ORD002714,Amazon Marketplace,13.72,0,2.06,11.66,2025-09-25
ORD002715,TikTok Payments,113,2.26,6.78,103.96,2026-06-07
ORD002716,TikTok Payments,114.62,2.29,6.88,105.45,2025-12-22
ORD002718,TikTok Payments,217.41,4.35,13.04,200.02,2026-07-14
ORD002721,Walmart Marketplace,177.21,0,21.27,155.94,2026-01-26
ORD002725,Amazon Marketplace,256.88,0,38.53,218.35,2025-10-20
ORD002726,Walmart Marketplace,77.05,0,9.25,67.8,2026-02-17
ORD002727,Walmart Marketplace,140.92,0,16.91,124.01,2026-05-03
ORD002728,Shopify Payments,96.67,3.1,0,93.57,2026-02-07
ORD002730,Walmart Marketplace,29.49,0,3.54,25.95,2026-08-01
ORD002732,Shopify Payments,431.28,12.81,0,418.47,2026-02-13
ORD002733,Walmart Marketplace,238.23,0,28.59,209.64,2025-11-20
ORD002734,Shopify Payments,221.08,6.71,0,214.37,2026-06-05
ORD002735,Walmart Marketplace,212.2,0,25.46,186.74,2025-09-09
ORD002737,Walmart Marketplace,190.8,0,22.9,167.9,2026-01-21
ORD002738,TikTok Payments,126.44,2.53,7.59,116.32,2025-09-02
ORD002739,TikTok Payments,29.49,0.59,1.77,27.13,2026-01-16
ORD002740,Walmart Marketplace,55.04,0,6.6,48.44,2026-03-30
ORD002741,Shopify Payments,169.92,5.23,0,164.69,2026-06-12
ORD002742,Walmart Marketplace,57.26,0,6.87,50.39,2025-10-19
ORD002743,Walmart Marketplace,86.04,0,10.32,75.72,2026-03-09
ORD002744,TikTok Payments,83.01,1.66,4.98,76.37,2025-11-25
ORD002747,Shopify Payments,90.57,2.93,0,87.64,2025-08-28
ORD002748,Walmart Marketplace,152.13,0,18.26,133.87,2025-12-15
ORD002749,Shopify Payments,22.21,0.94,0,21.27,2026-04-10
ORD002750,Shopify Payments,82.17,2.68,0,79.49,2025-11-19
ORD002751,Shopify Payments,354.28,10.57,0,343.71,2025-11-24
ORD002753,TikTok Payments,30.24,0.6,1.81,27.83,2026-03-23
ORD002754,Amazon Marketplace,268.55,0,40.28,228.27,2026-05-15
ORD002755,Amazon Marketplace,143.48,0,21.52,121.96,2026-01-22
ORD002756,TikTok Payments,19.58,0.39,1.17,18.02,2025-10-05
ORD002757,Shopify Payments,127.44,4,0,123.44,2026-04-20
ORD002759,Shopify Payments,152.31,4.72,0,147.59,2025-12-12
ORD002760,Shopify Payments,82.82,2.7,0,80.12,2026-01-16
ORD002761,Amazon Marketplace,163.65,0,24.55,139.1,2025-08-25
ORD002762,TikTok Payments,84.14,1.68,5.05,77.41,2026-05-12
ORD002763,TikTok Payments,203.49,4.07,12.21,187.21,2026-07-06
ORD002764,TikTok Payments,31.61,0.63,1.9,29.08,2026-07-22
ORD002765,Walmart Marketplace,140.12,0,16.81,123.31,2025-12-23
ORD002766,Walmart Marketplace,197.25,0,23.67,173.58,2026-04-05
ORD002767,TikTok Payments,129.62,2.59,7.78,119.25,2026-01-16
ORD002769,Amazon Marketplace,35.23,0,5.28,29.95,2026-04-13
ORD002770,Shopify Payments,281.85,8.47,0,273.38,2026-05-31
ORD002772,Walmart Marketplace,346.95,0,41.63,305.32,2025-09-06
ORD002773,TikTok Payments,54.55,1.09,3.27,50.19,2026-04-19
ORD002776,Shopify Payments,281.86,8.47,0,273.39,2025-12-16
ORD002777,Shopify Payments,106,3.37,0,102.63,2026-02-13
ORD002778,Amazon Marketplace,99.88,0,14.98,84.9,2026-06-16
ORD002779,Amazon Marketplace,109.56,0,16.43,93.13,2026-05-28
ORD002780,Walmart Marketplace,94.48,0,11.34,83.14,2026-04-28
ORD002781,Walmart Marketplace,48.85,0,5.86,42.99,2025-10-10
ORD002782,TikTok Payments,66.6,1.33,4,61.27,2025-08-13
ORD002783,Shopify Payments,98.22,3.15,0,95.07,2025-09-20
ORD002784,Walmart Marketplace,175.37,0,21.04,154.33,2026-07-03
ORD002785,TikTok Payments,108.04,2.16,6.48,99.4,2026-03-24
ORD002786,Walmart Marketplace,93.96,0,11.28,82.68,2026-04-28
ORD002787,TikTok Payments,239.81,4.8,14.39,220.62,2026-05-31
ORD002788,Amazon Marketplace,234.03,0,35.1,198.93,2026-01-27
ORD002789,Amazon Marketplace,145.65,0,21.85,123.8,2025-08-23
ORD002790,TikTok Payments,259.01,5.18,15.54,238.29,2025-09-21
ORD002792,Walmart Marketplace,343.65,0,41.24,302.41,2025-11-09
ORD002793,Shopify Payments,259.96,7.84,0,252.12,2026-05-25
ORD002795,TikTok Payments,328.14,6.56,19.69,301.89,2025-12-23
ORD002796,Walmart Marketplace,188.95,0,22.67,166.28,2025-12-27
ORD002797,Amazon Marketplace,209.3,0,31.39,177.91,2026-01-03
ORD002798,Walmart Marketplace,133.59,0,16.03,117.56,2026-03-16
ORD002799,Shopify Payments,188.1,5.75,0,182.35,2025-08-08
ORD002800,Amazon Marketplace,171.3,0,25.7,145.6,2026-04-01
ORD002801,Walmart Marketplace,90.04,0,10.8,79.24,2025-10-07
ORD002804,Shopify Payments,140.92,4.39,0,136.53,2025-12-20
ORD002805,TikTok Payments,249.8,5,14.99,229.81,2025-12-23
ORD002806,Shopify Payments,390.22,11.62,0,378.6,2026-01-16
ORD002807,Walmart Marketplace,62.64,0,7.52,55.12,2026-05-31
ORD002808,Shopify Payments,60.81,2.06,0,58.75,2025-08-26
ORD002809,Walmart Marketplace,171.75,0,20.61,151.14,2026-03-19
ORD002810,Shopify Payments,169.12,5.2,0,163.92,2025-09-20
ORD002812,Shopify Payments,193.39,5.91,0,187.48,2025-12-18
ORD002813,Walmart Marketplace,144.86,0,17.38,127.48,2026-01-11
ORD002814,TikTok Payments,174.69,3.49,10.48,160.72,2025-12-03
ORD002815,Walmart Marketplace,362.88,0,43.55,319.33,2026-04-17
ORD002816,TikTok Payments,84.87,1.7,5.09,78.08,2025-11-18
ORD002817,Amazon Marketplace,149.76,0,22.46,127.3,2025-11-14
ORD002818,Amazon Marketplace,122.75,0,18.41,104.34,2025-09-23
ORD002820,Walmart Marketplace,105.69,0,12.68,93.01,2026-05-22
ORD002821,TikTok Payments,22.39,0.45,1.34,20.6,2025-10-14
ORD002823,TikTok Payments,10.46,0.21,0.63,9.62,2026-02-19
ORD002824,Amazon Marketplace,263.62,0,39.54,224.08,2026-01-05
ORD002825,Shopify Payments,85.26,2.77,0,82.49,2026-07-17
ORD002826,Shopify Payments,59.9,2.04,0,57.86,2026-03-03
ORD002827,Walmart Marketplace,44.49,0,5.34,39.15,2025-09-23
ORD002829,Shopify Payments,52.98,1.84,0,51.14,2026-05-25
ORD002831,Shopify Payments,126.21,3.96,0,122.25,2026-04-28
ORD002832,Walmart Marketplace,270.68,0,32.48,238.2,2026-01-29
ORD002833,TikTok Payments,279.1,5.58,16.75,256.77,2025-10-25
ORD002834,TikTok Payments,50.58,1.01,3.03,46.54,2026-03-26
ORD002835,Amazon Marketplace,213.92,0,32.09,181.83,2025-11-27
ORD002836,Amazon Marketplace,31.61,0,4.74,26.87,2026-05-05
ORD002837,Amazon Marketplace,143.93,0,21.59,122.34,2026-07-29
ORD002838,TikTok Payments,204.43,4.09,12.27,188.07,2026-02-08
ORD002840,Amazon Marketplace,86.04,0,12.91,73.13,2025-09-26
ORD002841,Shopify Payments,120.06,3.78,0,116.28,2025-09-17
ORD002842,Shopify Payments,81.67,2.67,0,79,2026-06-24
ORD002843,Shopify Payments,484.42,14.35,0,470.07,2025-08-26
ORD002844,TikTok Payments,178.22,3.56,10.69,163.97,2026-01-23
ORD002845,Walmart Marketplace,115.89,0,13.91,101.98,2025-10-14
ORD002846,Amazon Marketplace,193.92,0,29.09,164.83,2026-07-25
ORD002847,TikTok Payments,46.26,0.93,2.78,42.55,2026-05-06
ORD002848,Amazon Marketplace,83.63,0,12.54,71.09,2026-01-28
ORD002849,Amazon Marketplace,139.41,0,20.91,118.5,2025-09-12
ORD002850,Shopify Payments,322.11,9.64,0,312.47,2026-06-06
ORD002851,TikTok Payments,132.89,2.66,7.97,122.26,2026-04-22
ORD002852,Amazon Marketplace,89.56,0,13.43,76.13,2026-07-03
